model,seed,components,quantile,file_id,scored_points,anomaly_points,threshold,average_precision,auroc,point_precision,point_recall,point_f1,tp,fp,tn,fn,reference_event_count,predicted_event_count,matched_reference_event_count,matched_predicted_event_count,missed_reference_event_count,false_predicted_event_count,overlap_event_precision,overlap_event_recall,overlap_event_f1,duration_precision,duration_recall,duration_f1,mean_reference_coverage,median_reference_coverage,mean_fragments_per_reference,false_alarm_events_per_normal_hour,median_detection_delay_seconds,detection_delay_iqr_seconds,events_covered_10pct,events_missed_10pct,event_recall_10pct,events_covered_50pct,events_missed_50pct,event_recall_50pct
tcn_predictor,17,prediction,0.995,test2,118674,3449,6.3046040534973145,0.4600321430677717,0.840627685152922,0.6994984040127679,0.444766599014207,0.5437788018433178,1534,659,114566,1915,20,437,19,19,1,418,0.0434782608695652,0.95,0.0831509846827133,0.6994984040127679,0.444766599014207,0.5437788018433178,0.4577653659431692,0.4857750329047281,6.05,13.05966587112172,34.0,39.0,18,2,0.9,10,10,0.5
tcn_predictor,17,prediction,0.995,test3,107874,1535,6.3046040534973145,0.704523709045746,0.9336488587769808,0.7387566137566137,0.7276872964169381,0.7331801772234986,1117,395,105944,418,8,193,8,8,0,185,0.0414507772020725,1.0,0.0796019900497512,0.7387566137566137,0.7276872964169381,0.7331801772234986,0.729569590361456,0.8546642193910603,2.625,6.262989119702085,5.0,16.5,8,0,1.0,6,2,0.75
tcn_predictor,17,prediction,0.995,test4,39474,1157,6.3046040534973145,0.6889838265189581,0.9135573282147118,0.6621043627031651,0.668971477960242,0.6655202063628547,774,395,37922,383,5,363,5,5,0,358,0.0137741046831955,1.0,0.0271739130434782,0.6621043627031651,0.668971477960242,0.6655202063628547,0.6925694590292376,0.6768060836501901,12.2,33.63520108567999,25.0,7.0,5,0,1.0,5,0,1.0
tcn_predictor,17,prediction,0.995,test5,92274,2177,6.3046040534973145,0.6208826231024067,0.9017953390499064,0.6988076723691031,0.619200734956362,0.6566000974184121,1348,581,89516,829,12,394,12,12,0,382,0.0304568527918781,1.0,0.0591133004926108,0.6988076723691031,0.619200734956362,0.6566000974184121,0.6727168803288648,0.7519365998571053,8.5,15.26354928576978,22.0,46.75,11,1,0.9166666666666666,10,2,0.8333333333333334
tcn_predictor,2026,prediction,0.995,test1,43074,629,6.285185813903809,0.8089529195998786,0.9688883266308724,0.7728758169934641,0.7519872813990461,0.7622884770346495,473,139,42306,156,5,148,5,5,0,143,0.0337837837837837,1.0,0.065359477124183,0.7728758169934641,0.7519872813990461,0.7622884770346495,0.7884521596929723,0.8736842105263158,5.6,12.12863705972435,15.0,20.0,5,0,1.0,5,0,1.0
tcn_predictor,2026,prediction,0.995,test2,118674,3449,6.285185813903809,0.4405229216074255,0.8262572370758964,0.6875891583452212,0.4192519570890113,0.520893371757925,1446,657,114568,2003,20,442,18,18,2,424,0.0407239819004524,0.9,0.0779220779220779,0.6875891583452212,0.4192519570890113,0.520893371757925,0.4301865781608592,0.4476367006487488,6.05,13.247125189845956,34.0,38.75,17,3,0.85,9,11,0.45
tcn_predictor,2026,prediction,0.995,test3,107874,1535,6.285185813903809,0.7076237174382675,0.9416889161523349,0.73046875,0.7309446254071661,0.7307066102246825,1122,414,105925,413,8,204,8,8,0,196,0.0392156862745098,1.0,0.0754716981132075,0.73046875,0.7309446254071661,0.7307066102246825,0.7331802770603779,0.8592096739365148,2.875,6.635383067360047,1.0,12.0,8,0,1.0,6,2,0.75
tcn_predictor,2026,prediction,0.995,test4,39474,1157,6.285185813903809,0.7096609460591116,0.9235126053145924,0.6468285043069695,0.7139152981849611,0.6787181594083813,826,451,37866,331,5,427,5,5,0,422,0.0117096018735363,1.0,0.0231481481481481,0.6468285043069695,0.7139152981849611,0.6787181594083813,0.7421154296437383,0.7262357414448669,13.2,39.64819792781272,5.0,23.0,5,0,1.0,5,0,1.0
tcn_predictor,2026,prediction,0.995,test5,92274,2177,6.285185813903809,0.6369037551609983,0.9037968031076636,0.7001545595054096,0.6242535599448783,0.6600291403593977,1359,582,89515,818,12,404,12,12,0,392,0.0297029702970297,1.0,0.0576923076923076,0.7001545595054096,0.6242535599448783,0.6600291403593977,0.6854298781065079,0.7422159966908586,8.083333333333334,15.663118638800404,10.5,22.75,11,1,0.9166666666666666,10,2,0.8333333333333334
tcn_predictor,42,prediction,0.995,test1,43074,629,6.327261924743652,0.8085433782842787,0.9657622199195032,0.759375,0.7726550079491256,0.7659574468085106,486,154,42291,143,5,144,5,5,0,139,0.0347222222222222,1.0,0.0671140939597315,0.759375,0.7726550079491256,0.7659574468085106,0.7970419377094421,0.8947368421052632,4.0,11.789374484627164,15.0,19.0,5,0,1.0,5,0,1.0
tcn_predictor,42,prediction,0.995,test2,118674,3449,6.327261924743652,0.4527338031000212,0.829446002410225,0.6985061113626075,0.4473760510292838,0.5454224107458466,1543,666,114559,1906,20,432,18,18,2,414,0.0416666666666666,0.9,0.079646017699115,0.6985061113626075,0.4473760510292838,0.5454224107458466,0.4565767373639645,0.5052359405300582,5.55,12.934692991972229,41.0,63.25,17,3,0.85,10,10,0.5
tcn_predictor,42,prediction,0.995,test3,107874,1535,6.327261924743652,0.721120936497953,0.9533627949677131,0.7371541501976284,0.7289902280130293,0.7330494595479855,1119,399,105940,416,8,196,8,8,0,188,0.0408163265306122,1.0,0.0784313725490195,0.7371541501976284,0.7289902280130293,0.7330494595479855,0.732922798652138,0.8590045346577413,3.0,6.364551105426983,5.5,16.5,8,0,1.0,6,2,0.75
tcn_predictor,42,prediction,0.995,test4,39474,1157,6.327261924743652,0.7269012083135926,0.921592851554118,0.6750202101859337,0.7216940363007779,0.6975772765246449,835,402,37915,322,5,358,5,5,0,353,0.0139664804469273,1.0,0.0275482093663911,0.6750202101859337,0.7216940363007779,0.6975772765246449,0.7465503247385262,0.7131782945736435,10.6,33.16543570738836,22.0,22.0,5,0,1.0,5,0,1.0
tcn_predictor,42,prediction,0.995,test5,92274,2177,6.327261924743652,0.643564709574718,0.8976710825048667,0.7076228686058175,0.6481396417087736,0.6765763605849917,1411,583,89514,766,12,398,12,12,0,386,0.0301507537688442,1.0,0.0585365853658536,0.7076228686058175,0.6481396417087736,0.6765763605849917,0.6981540934560316,0.827605008836912,7.166666666666667,15.42337702698203,12.5,24.5,11,1,0.9166666666666666,10,2,0.8333333333333334
